% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.503646976e+01 +2.503646976e+01 +1.045164698e+02 +1.045164698e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +2.438901851e+01 +2.438901851e+01 +1.038690185e+02 +1.038690185e+02 -5.4577e-01 +2.4436e-01 +1.7833e-01 +1.1954e-01 -8.0355e-02 +8.5092e-02 +4.4416e-01 +1.4417e-02 +1.4451e-01 -3.4571e-01
5 +2.306734783e+01 +2.306734783e+01 +1.025473478e+02 +1.025473478e+02 -1.9202e-01 -1.6047e-02 -1.7709e-01 +1.4165e-01 +1.8059e-02 +3.5900e-01 +1.1512e-01 -2.9482e-03 -1.1608e-01 -1.5128e-01
10 +2.148877803e+01 +2.148877803e+01 +1.009687780e+02 +1.009687780e+02 +1.9414e-01 +1.2456e-02 -3.7678e-01 +3.1975e-01 -2.1722e-01 -1.4073e-01 -1.3417e-01 +4.3175e-01 -1.1103e-01 -1.2155e-01
18 +1.958685747e+01 +1.958685747e+01 +9.906685747e+01 +9.906685747e+01 +1.3237e-01 -2.5226e-01 -8.1338e-02 +3.6692e-01 -2.0934e-01 -2.9318e-03 +1.2682e-01 +4.7127e-01 -1.7974e-01 -3.4982e-01
30 +1.814802250e+01 +1.814802250e+01 +9.762802250e+01 +9.762802250e+01 +6.1124e-01 -6.4738e-01 -4.9481e-01 +6.5968e-01 +1.1180e-03 -4.6672e-02 -1.4923e-01 +6.7308e-01 -5.8188e-01 -3.5812e-01
34 +1.675532760e+01 +1.675532760e+01 +9.623532760e+01 +9.623532760e+01 +1.8517e-01 -4.3967e-01 -6.4002e-01 +5.1719e-01 -4.4333e-01 -4.4301e-01 -2.2651e-01 +3.5712e-01 -2.6948e-01 -4.9797e-01
40 +1.590972391e+01 +1.590972391e+01 +9.538972391e+01 +9.538972391e+01 +5.0395e-01 -2.0295e-01 -2.8396e-01 +8.3697e-01 -1.7184e-01 +6.3174e-02 -1.4670e-01 +1.3585e-01 -1.2134e+00 -4.1701e-01
44 +1.341252930e+01 +1.341252930e+01 +9.289252930e+01 +9.289252930e+01 +5.1133e-01 -3.9363e-01 -1.7415e-01 +4.6943e-01 -4.9548e-01 +5.7611e-02 -1.6311e-01 -3.7980e-01 -7.9526e-01 -9.4041e-01
48 +1.180303469e+01 +1.180303469e+01 +9.128303469e+01 +9.128303469e+01 +7.3052e-01 -4.0869e-01 -5.6693e-01 +6.7973e-01 -5.4381e-01 -3.2673e-01 +1.1886e-01 +6.1222e-02 -9.7012e-01 -1.1074e+00
53 +9.743360526e+00 +9.743360526e+00 +8.922336053e+01 +8.922336053e+01 +5.4990e-01 -2.6576e-01 -1.7958e-01 +8.4758e-01 -5.4408e-01 -1.3209e-02 -2.1783e-01 +7.5530e-02 -6.6142e-01 -1.7607e+00
61 +7.474515603e+00 +7.474515603e+00 +8.695451560e+01 +8.695451560e+01 +2.8893e-01 -2.4439e-01 -2.1191e-02 +7.8898e-01 -1.4062e+00 +2.3692e-01 -4.2009e-01 -5.4172e-01 -1.5259e+00 -1.4248e+00
68 +5.412554975e+00 +5.412554975e+00 +8.489255498e+01 +8.489255498e+01 +4.2453e-01 -4.9777e-01 +2.1128e-01 +1.0237e+00 -1.3717e+00 +4.3624e-01 +1.0223e-01 -2.0193e-01 -1.3195e+00 -1.9143e+00
85 +5.276175661e+00 +5.276175661e+00 +8.475617566e+01 +8.475617566e+01 -5.2800e-02 +1.7390e-01 +2.2918e-01 +7.8971e-01 -1.9590e+00 +3.4566e-01 -3.5040e-03 +4.1719e-01 -1.5885e+00 -2.2909e+00
88 +3.658404417e+00 +3.658404417e+00 +8.313840442e+01 +8.313840442e+01 +8.6298e-01 -8.7381e-01 -3.2058e-01 +9.4949e-01 -1.6727e+00 +2.0422e-02 -6.0700e-01 -4.0328e-02 -9.2944e-01 -2.6911e+00
90 +3.495171164e+00 +3.495171164e+00 +8.297517116e+01 +8.297517116e+01 +1.5284e-01 -6.2273e-01 -2.8618e-01 +7.0377e-01 -1.7415e+00 +2.4755e-01 +4.3269e-01 +1.3355e-01 -2.1688e+00 -2.9509e+00
91 +2.413124752e+00 +2.413124752e+00 +8.189312475e+01 +8.189312475e+01 +1.7985e-01 -7.0126e-01 -2.8091e-01 +1.2493e+00 -1.8948e+00 +4.8144e-01 +2.0916e-03 +8.4231e-01 -1.2257e+00 -3.5206e+00
122 +2.082894491e+00 +2.082894491e+00 +8.156289449e+01 +8.156289449e+01 +4.6516e-01 -7.6316e-01 -5.7652e-01 +1.3358e+00 -2.1492e+00 +4.8946e-01 -7.5570e-01 +5.6176e-01 -8.4867e-01 -3.0889e+00
124 +1.626460518e+00 +1.626460518e+00 +8.110646052e+01 +8.110646052e+01 -2.2457e-01 -1.1701e+00 -3.8972e-01 +1.7652e+00 -1.9433e+00 +3.9026e-01 -7.2657e-01 +9.7039e-02 -1.1363e+00 -2.7500e+00
139 +9.563754297e-01 +9.563754297e-01 +8.043637543e+01 +8.043637543e+01 +1.5329e-01 -1.0767e+00 -6.2556e-01 +2.2352e+00 -2.3161e+00 +5.0550e-01 -6.1810e-01 -3.1601e-01 -1.1879e+00 -3.2836e+00
