% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.728091034e+02 +1.728091034e+02 +2.522891034e+02 +2.522891034e+02
6 +1.689923119e+02 +1.689923119e+02 +2.484723119e+02 +2.484723119e+02
16 +1.658206140e+02 +1.658206140e+02 +2.453006140e+02 +2.453006140e+02
19 +1.591554560e+02 +1.591554560e+02 +2.386354560e+02 +2.386354560e+02
21 +1.576700286e+02 +1.576700286e+02 +2.371500286e+02 +2.371500286e+02
27 +1.527234698e+02 +1.527234698e+02 +2.322034698e+02 +2.322034698e+02
28 +1.463455159e+02 +1.463455159e+02 +2.258255159e+02 +2.258255159e+02
50 +1.422757217e+02 +1.422757217e+02 +2.217557217e+02 +2.217557217e+02
59 +1.392477821e+02 +1.392477821e+02 +2.187277821e+02 +2.187277821e+02
62 +1.359000564e+02 +1.359000564e+02 +2.153800564e+02 +2.153800564e+02
74 +1.307630645e+02 +1.307630645e+02 +2.102430645e+02 +2.102430645e+02
84 +1.257690429e+02 +1.257690429e+02 +2.052490429e+02 +2.052490429e+02
90 +1.215938118e+02 +1.215938118e+02 +2.010738118e+02 +2.010738118e+02
100 +1.176893223e+02 +1.176893223e+02 +1.971693223e+02 +1.971693223e+02
105 +1.145117317e+02 +1.145117317e+02 +1.939917317e+02 +1.939917317e+02
107 +1.110797504e+02 +1.110797504e+02 +1.905597504e+02 +1.905597504e+02
109 +1.092373329e+02 +1.092373329e+02 +1.887173329e+02 +1.887173329e+02
114 +1.056790077e+02 +1.056790077e+02 +1.851590077e+02 +1.851590077e+02
116 +1.040496100e+02 +1.040496100e+02 +1.835296100e+02 +1.835296100e+02
120 +1.020643896e+02 +1.020643896e+02 +1.815443896e+02 +1.815443896e+02
130 +9.617310426e+01 +9.617310426e+01 +1.756531043e+02 +1.756531043e+02
138 +9.221305102e+01 +9.221305102e+01 +1.716930510e+02 +1.716930510e+02
154 +9.099192600e+01 +9.099192600e+01 +1.704719260e+02 +1.704719260e+02
162 +8.788589957e+01 +8.788589957e+01 +1.673658996e+02 +1.673658996e+02
165 +7.970862485e+01 +7.970862485e+01 +1.591886248e+02 +1.591886248e+02
177 +7.904445477e+01 +7.904445477e+01 +1.585244548e+02 +1.585244548e+02
180 +7.584349646e+01 +7.584349646e+01 +1.553234965e+02 +1.553234965e+02
187 +7.397616258e+01 +7.397616258e+01 +1.534561626e+02 +1.534561626e+02
193 +6.048732366e+01 +6.048732366e+01 +1.399673237e+02 +1.399673237e+02
206 +5.802278998e+01 +5.802278998e+01 +1.375027900e+02 +1.375027900e+02
210 +5.552627445e+01 +5.552627445e+01 +1.350062745e+02 +1.350062745e+02
213 +4.433354875e+01 +4.433354875e+01 +1.238135487e+02 +1.238135487e+02
233 +4.334623962e+01 +4.334623962e+01 +1.228262396e+02 +1.228262396e+02
238 +4.104451734e+01 +4.104451734e+01 +1.205245173e+02 +1.205245173e+02
242 +3.772836829e+01 +3.772836829e+01 +1.172083683e+02 +1.172083683e+02
258 +3.564994439e+01 +3.564994439e+01 +1.151299444e+02 +1.151299444e+02
272 +3.512535455e+01 +3.512535455e+01 +1.146053545e+02 +1.146053545e+02
275 +3.176873827e+01 +3.176873827e+01 +1.112487383e+02 +1.112487383e+02
290 +2.985744859e+01 +2.985744859e+01 +1.093374486e+02 +1.093374486e+02
301 +2.831395395e+01 +2.831395395e+01 +1.077939539e+02 +1.077939539e+02
304 +2.494266319e+01 +2.494266319e+01 +1.044226632e+02 +1.044226632e+02
313 +2.009961609e+01 +2.009961609e+01 +9.957961609e+01 +9.957961609e+01
331 +1.987328446e+01 +1.987328446e+01 +9.935328446e+01 +9.935328446e+01
348 +1.940709266e+01 +1.940709266e+01 +9.888709266e+01 +9.888709266e+01
369 +1.600096453e+01 +1.600096453e+01 +9.548096453e+01 +9.548096453e+01
405 +1.424778240e+01 +1.424778240e+01 +9.372778240e+01 +9.372778240e+01
425 +1.321176635e+01 +1.321176635e+01 +9.269176635e+01 +9.269176635e+01
437 +1.195647991e+01 +1.195647991e+01 +9.143647991e+01 +9.143647991e+01
449 +1.155100546e+01 +1.155100546e+01 +9.103100546e+01 +9.103100546e+01
467 +1.092914937e+01 +1.092914937e+01 +9.040914937e+01 +9.040914937e+01
500 +9.946321228e+00 +9.946321228e+00 +8.942632123e+01 +8.942632123e+01
519 +9.671294826e+00 +9.671294826e+00 +8.915129483e+01 +8.915129483e+01
530 +9.154610297e+00 +9.154610297e+00 +8.863461030e+01 +8.863461030e+01
532 +8.882234888e+00 +8.882234888e+00 +8.836223489e+01 +8.836223489e+01
533 +8.242904274e+00 +8.242904274e+00 +8.772290427e+01 +8.772290427e+01
541 +7.063831215e+00 +7.063831215e+00 +8.654383121e+01 +8.654383121e+01
576 +6.880055185e+00 +6.880055185e+00 +8.636005519e+01 +8.636005519e+01
582 +6.467970102e+00 +6.467970102e+00 +8.594797010e+01 +8.594797010e+01
595 +6.430845099e+00 +6.430845099e+00 +8.591084510e+01 +8.591084510e+01
596 +5.548581457e+00 +5.548581457e+00 +8.502858146e+01 +8.502858146e+01
604 +5.064560805e+00 +5.064560805e+00 +8.454456080e+01 +8.454456080e+01
640 +4.243113177e+00 +4.243113177e+00 +8.372311318e+01 +8.372311318e+01
654 +3.758757861e+00 +3.758757861e+00 +8.323875786e+01 +8.323875786e+01
664 +3.196637620e+00 +3.196637620e+00 +8.267663762e+01 +8.267663762e+01
690 +2.952244678e+00 +2.952244678e+00 +8.243224468e+01 +8.243224468e+01
715 +2.720362193e+00 +2.720362193e+00 +8.220036219e+01 +8.220036219e+01
737 +2.654113275e+00 +2.654113275e+00 +8.213411327e+01 +8.213411327e+01
740 +2.438193567e+00 +2.438193567e+00 +8.191819357e+01 +8.191819357e+01
780 +2.198682296e+00 +2.198682296e+00 +8.167868230e+01 +8.167868230e+01
