% function evaluation | noise-free fitness - Fopt (6.870000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
4539 +0.000000000e+00 +0.000000000e+00 +1.000000000e-02 +1.000000000e-02 -1.3477e+00 -8.9942e-01 +4.8582e+00
% function evaluation | noise-free fitness - Fopt (-1.306100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.229607456e+01 +1.229607456e+01 -1.183139254e+02 -1.183139254e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +8.590898387e+00 +8.590898387e+00 -1.220191016e+02 -1.220191016e+02 +8.0266e-03 -3.7951e-01 +6.7982e-02
4 +5.300487127e+00 +5.300487127e+00 -1.253095129e+02 -1.253095129e+02 +1.3998e-01 -1.6678e-01 +1.8189e-01
60 +1.238031502e+00 +1.238031502e+00 -1.293719685e+02 -1.293719685e+02 +3.4968e-01 -4.3101e-01 +3.6699e-01
% function evaluation | noise-free fitness - Fopt (-2.231200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.339703202e+01 +5.339703202e+01 -1.697229680e+02 -1.697229680e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +2.681140689e+01 +2.681140689e+01 -1.963085931e+02 -1.963085931e+02 -7.5802e-03 +7.8617e-02 -2.7589e-01
5 +1.331605761e+01 +1.331605761e+01 -2.098039424e+02 -2.098039424e+02 +2.0581e-02 +1.7775e-01 +4.6601e-02
9 +4.378440414e+00 +4.378440414e+00 -2.187415596e+02 -2.187415596e+02 +6.5598e-02 -3.9017e-01 +3.1565e-01
21 +3.019240526e+00 +3.019240526e+00 -2.201007595e+02 -2.201007595e+02 +4.1983e-02 -1.5856e-01 +3.7333e-01
707 +9.740978164e-01 +9.740978164e-01 -2.221459022e+02 -2.221459022e+02 +2.3987e+00 -4.0409e-01 -4.8771e-01
1705 +5.045724052e-01 +5.045724052e-01 -2.226154276e+02 -2.226154276e+02 -6.3320e-01 +4.8933e+00 +2.9970e+00
1876 +4.456200235e-01 +4.456200235e-01 -2.226743800e+02 -2.226743800e+02 -6.3234e-01 +4.8916e+00 +2.9991e+00
1891 +3.975663991e-01 +3.975663991e-01 -2.227224336e+02 -2.227224336e+02 -6.3207e-01 +4.8896e+00 +3.0001e+00
1952 +3.686021161e-01 +3.686021161e-01 -2.227513979e+02 -2.227513979e+02 -6.3199e-01 +4.8884e+00 +3.0003e+00
1975 +3.431400001e-01 +3.431400001e-01 -2.227768600e+02 -2.227768600e+02 -6.3199e-01 +4.8887e+00 +3.0001e+00
