% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.226420764e+03 +1.226420764e+03 +7.643307640e+02 +7.643307640e+02
3 +1.182932418e+03 +1.182932418e+03 +7.208424180e+02 +7.208424180e+02
4 +1.163471604e+03 +1.163471604e+03 +7.013816041e+02 +7.013816041e+02
13 +1.139432042e+03 +1.139432042e+03 +6.773420416e+02 +6.773420416e+02
14 +1.103370493e+03 +1.103370493e+03 +6.412804933e+02 +6.412804933e+02
19 +1.091082792e+03 +1.091082792e+03 +6.289927920e+02 +6.289927920e+02
82 +1.054058834e+03 +1.054058834e+03 +5.919688337e+02 +5.919688337e+02
135 +1.033823573e+03 +1.033823573e+03 +5.717335726e+02 +5.717335726e+02
138 +1.022599693e+03 +1.022599693e+03 +5.605096934e+02 +5.605096934e+02
146 +9.763437053e+02 +9.763437053e+02 +5.142537053e+02 +5.142537053e+02
155 +9.332269360e+02 +9.332269360e+02 +4.711369360e+02 +4.711369360e+02
239 +9.010867108e+02 +9.010867108e+02 +4.389967108e+02 +4.389967108e+02
242 +8.467058632e+02 +8.467058632e+02 +3.846158632e+02 +3.846158632e+02
323 +8.274301930e+02 +8.274301930e+02 +3.653401930e+02 +3.653401930e+02
331 +8.032282034e+02 +8.032282034e+02 +3.411382034e+02 +3.411382034e+02
349 +7.716000937e+02 +7.716000937e+02 +3.095100937e+02 +3.095100937e+02
405 +7.582417918e+02 +7.582417918e+02 +2.961517918e+02 +2.961517918e+02
437 +7.328466158e+02 +7.328466158e+02 +2.707566158e+02 +2.707566158e+02
447 +6.930762352e+02 +6.930762352e+02 +2.309862352e+02 +2.309862352e+02
522 +6.471002901e+02 +6.471002901e+02 +1.850102901e+02 +1.850102901e+02
629 +6.343844471e+02 +6.343844471e+02 +1.722944471e+02 +1.722944471e+02
656 +6.184539671e+02 +6.184539671e+02 +1.563639671e+02 +1.563639671e+02
805 +6.093460689e+02 +6.093460689e+02 +1.472560689e+02 +1.472560689e+02
828 +5.997832842e+02 +5.997832842e+02 +1.376932842e+02 +1.376932842e+02
836 +5.620968841e+02 +5.620968841e+02 +1.000068841e+02 +1.000068841e+02
1119 +5.461727637e+02 +5.461727637e+02 +8.408276372e+01 +8.408276372e+01
1128 +5.346246512e+02 +5.346246512e+02 +7.253465122e+01 +7.253465122e+01
1136 +5.226084529e+02 +5.226084529e+02 +6.051845286e+01 +6.051845286e+01
