% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.848493586e+01 +6.848493586e+01 +5.154493586e+01 +5.154493586e+01
2 +6.396539925e+01 +6.396539925e+01 +4.702539925e+01 +4.702539925e+01
3 +5.347294783e+01 +5.347294783e+01 +3.653294783e+01 +3.653294783e+01
11 +4.882768953e+01 +4.882768953e+01 +3.188768953e+01 +3.188768953e+01
31 +4.749027196e+01 +4.749027196e+01 +3.055027196e+01 +3.055027196e+01
34 +4.541669552e+01 +4.541669552e+01 +2.847669552e+01 +2.847669552e+01
61 +4.265540262e+01 +4.265540262e+01 +2.571540262e+01 +2.571540262e+01
173 +3.828266289e+01 +3.828266289e+01 +2.134266289e+01 +2.134266289e+01
198 +3.766027933e+01 +3.766027933e+01 +2.072027933e+01 +2.072027933e+01
232 +3.543933643e+01 +3.543933643e+01 +1.849933643e+01 +1.849933643e+01
284 +3.453503597e+01 +3.453503597e+01 +1.759503597e+01 +1.759503597e+01
327 +3.336756165e+01 +3.336756165e+01 +1.642756165e+01 +1.642756165e+01
507 +3.195157444e+01 +3.195157444e+01 +1.501157444e+01 +1.501157444e+01
658 +3.055754630e+01 +3.055754630e+01 +1.361754630e+01 +1.361754630e+01
721 +2.995072757e+01 +2.995072757e+01 +1.301072757e+01 +1.301072757e+01
754 +2.882952244e+01 +2.882952244e+01 +1.188952244e+01 +1.188952244e+01
876 +2.555070148e+01 +2.555070148e+01 +8.610701477e+00 +8.610701477e+00
1006 +2.464046468e+01 +2.464046468e+01 +7.700464680e+00 +7.700464680e+00
1122 +2.453116243e+01 +2.453116243e+01 +7.591162434e+00 +7.591162434e+00
1175 +2.264537285e+01 +2.264537285e+01 +5.705372847e+00 +5.705372847e+00
1364 +2.206511463e+01 +2.206511463e+01 +5.125114634e+00 +5.125114634e+00
1784 +2.154089762e+01 +2.154089762e+01 +4.600897621e+00 +4.600897621e+00
2042 +2.125264327e+01 +2.125264327e+01 +4.312643271e+00 +4.312643271e+00
2043 +1.932323089e+01 +1.932323089e+01 +2.383230891e+00 +2.383230891e+00
2615 +1.863263733e+01 +1.863263733e+01 +1.692637332e+00 +1.692637332e+00
2677 +1.754092381e+01 +1.754092381e+01 +6.009238091e-01 +6.009238091e-01
2687 +1.704718362e+01 +1.704718362e+01 +1.071836194e-01 +1.071836194e-01
2789 +1.685692127e+01 +1.685692127e+01 -8.307873298e-02 -8.307873298e-02
3067 +1.617886430e+01 +1.617886430e+01 -7.611356963e-01 -7.611356963e-01
3365 +1.580737950e+01 +1.580737950e+01 -1.132620503e+00 -1.132620503e+00
3439 +1.507752166e+01 +1.507752166e+01 -1.862478336e+00 -1.862478336e+00
3559 +1.458880414e+01 +1.458880414e+01 -2.351195860e+00 -2.351195860e+00
3562 +1.349198198e+01 +1.349198198e+01 -3.448018020e+00 -3.448018020e+00
3657 +1.328657466e+01 +1.328657466e+01 -3.653425335e+00 -3.653425335e+00
3787 +1.305137626e+01 +1.305137626e+01 -3.888623735e+00 -3.888623735e+00
3894 +1.252550794e+01 +1.252550794e+01 -4.414492057e+00 -4.414492057e+00
3963 +1.186279986e+01 +1.186279986e+01 -5.077200136e+00 -5.077200136e+00
4109 +1.154632983e+01 +1.154632983e+01 -5.393670174e+00 -5.393670174e+00
4216 +1.137676125e+01 +1.137676125e+01 -5.563238750e+00 -5.563238750e+00
4304 +1.057186394e+01 +1.057186394e+01 -6.368136056e+00 -6.368136056e+00
4502 +1.004412469e+01 +1.004412469e+01 -6.895875310e+00 -6.895875310e+00
4537 +9.988879213e+00 +9.988879213e+00 -6.951120787e+00 -6.951120787e+00
4599 +9.425952528e+00 +9.425952528e+00 -7.514047472e+00 -7.514047472e+00
4665 +9.255115260e+00 +9.255115260e+00 -7.684884740e+00 -7.684884740e+00
4734 +8.902772503e+00 +8.902772503e+00 -8.037227497e+00 -8.037227497e+00
