% function evaluation | noise-free fitness - Fopt (4.078000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.884153396e+01 +7.884153396e+01 +7.724153396e+01 +7.724153396e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
5 +7.682184382e+01 +7.682184382e+01 +7.522184382e+01 +7.522184382e+01 +3.7296e-01 +7.3297e-02 +2.0437e-01 +4.4421e-02 -5.5039e-01 -2.1091e-01 +1.0172e-01 -2.4422e-01 -1.2882e-01 +2.6488e-01
11 +6.860673475e+01 +6.860673475e+01 +6.700673475e+01 +6.700673475e+01 +6.2841e-01 -1.6286e-01 -3.3865e-01 -2.5542e-01 -8.6321e-02 +9.7896e-04 -2.1406e-01 -3.6868e-01 +4.8489e-02 +3.9140e-01
24 +5.319282041e+01 +5.319282041e+01 +5.159282041e+01 +5.159282041e+01 +1.2388e+00 +6.8526e-02 -2.5229e-01 -2.2096e-01 -3.8239e-01 +3.8726e-01 -5.7453e-01 -2.3817e-01 -2.9902e-01 +6.2990e-01
28 +3.696907158e+01 +3.696907158e+01 +3.536907158e+01 +3.536907158e+01 +1.2094e+00 -1.0265e-01 -6.3899e-01 -4.9859e-01 -7.2304e-02 -2.1727e-01 -6.2000e-01 -1.6479e-01 -3.1978e-01 +6.0556e-01
48 +2.942060492e+01 +2.942060492e+01 +2.782060492e+01 +2.782060492e+01 +2.1453e+00 +2.4711e-03 -3.3484e-01 -1.8291e-01 +3.3010e-01 -2.7099e-01 -2.1664e-01 -2.9317e-02 -5.7115e-01 +7.0396e-01
54 +2.457140391e+01 +2.457140391e+01 +2.297140391e+01 +2.297140391e+01 +2.3238e+00 +2.9492e-01 -1.8674e-01 -6.8087e-01 +7.1961e-02 -5.6306e-01 -3.8248e-01 +1.0977e-01 -3.0180e-01 +9.9484e-01
56 +2.241306358e+01 +2.241306358e+01 +2.081306358e+01 +2.081306358e+01 +2.0005e+00 +5.4641e-01 -6.0729e-02 -6.5542e-01 -1.5399e-01 +5.0148e-03 -2.6542e-01 +1.6072e-01 -4.3008e-01 +1.2760e+00
58 +2.011951529e+01 +2.011951529e+01 +1.851951529e+01 +1.851951529e+01 +2.2335e+00 -7.0706e-02 -1.0102e-01 -9.4210e-01 +1.8044e-01 -3.6010e-02 -2.5106e-01 +2.9490e-01 -3.9270e-01 +4.8674e-01
74 +1.917714826e+01 +1.917714826e+01 +1.757714826e+01 +1.757714826e+01 +2.4575e+00 -2.4585e-01 +1.8150e-01 -1.0827e+00 -7.3098e-01 -4.8347e-01 -9.0467e-01 +1.2449e-01 -3.4432e-01 +6.4630e-01
79 +1.602591279e+01 +1.602591279e+01 +1.442591279e+01 +1.442591279e+01 +1.9427e+00 -1.2048e-01 +2.1263e-01 -1.3396e+00 -5.0584e-01 -1.3111e-01 -5.6314e-01 -6.9526e-01 +7.5167e-02 +8.8825e-01
89 +1.490695902e+01 +1.490695902e+01 +1.330695902e+01 +1.330695902e+01 +2.4366e+00 +9.0094e-02 +1.5296e-01 -1.2951e+00 -3.5188e-01 -4.3550e-03 -1.1073e+00 -4.5316e-01 -5.8328e-01 +8.2344e-01
93 +1.157118067e+01 +1.157118067e+01 +9.971180667e+00 +9.971180667e+00 +2.4249e+00 +1.6552e-01 +2.9637e-01 -1.6956e+00 -2.9374e-01 +2.3007e-01 -8.2568e-01 -3.9864e-01 -3.0140e-01 +4.2642e-01
122 +1.044724273e+01 +1.044724273e+01 +8.847242726e+00 +8.847242726e+00 +1.7792e+00 -2.8813e-01 -1.0797e-01 -1.9070e+00 -6.7345e-01 +2.0217e-01 -8.7566e-01 -3.6208e-01 -5.4696e-01 +7.8031e-01
161 +9.566372985e+00 +9.566372985e+00 +7.966372985e+00 +7.966372985e+00 +1.6711e+00 -3.8815e-01 +2.4307e-02 -1.8642e+00 -2.6701e-01 +1.8536e-01 -9.8257e-01 -1.9756e-01 -5.5563e-01 +1.0669e+00
162 +9.164895089e+00 +9.164895089e+00 +7.564895089e+00 +7.564895089e+00 +1.3749e+00 -4.5262e-01 +3.6463e-02 -2.1056e+00 -5.0469e-01 +4.4525e-01 -8.3617e-01 -8.9334e-01 -7.5937e-01 +1.5259e+00
170 +9.102921077e+00 +9.102921077e+00 +7.502921077e+00 +7.502921077e+00 +7.9137e-01 -5.9231e-01 +9.7200e-02 -1.9220e+00 -5.1240e-01 +5.8401e-01 -1.4847e+00 -5.7937e-01 -4.0859e-01 +1.6464e+00
172 +8.590237361e+00 +8.590237361e+00 +6.990237361e+00 +6.990237361e+00 +1.6924e+00 -7.2295e-01 +3.5419e-01 -1.8576e+00 -8.1204e-01 +6.6711e-01 -1.3890e+00 -3.8455e-01 -5.0179e-01 +1.6249e+00
183 +7.889303499e+00 +7.889303499e+00 +6.289303499e+00 +6.289303499e+00 +1.0635e+00 -6.7057e-01 +1.0748e-01 -2.0029e+00 -7.1651e-01 +4.7846e-01 -1.3213e+00 -4.4283e-01 -4.6351e-01 +1.8026e+00
207 +7.725813852e+00 +7.725813852e+00 +6.125813852e+00 +6.125813852e+00 +9.6173e-01 -8.7310e-01 +2.0971e-01 -1.8577e+00 -6.0178e-01 +4.9970e-01 -1.5288e+00 -4.9443e-01 -6.7382e-01 +2.1861e+00
257 +6.974339529e+00 +6.974339529e+00 +5.374339529e+00 +5.374339529e+00 +7.7800e-01 -8.2314e-01 +3.3785e-01 -1.7930e+00 -9.1235e-01 +9.4332e-01 -1.3168e+00 -4.9024e-01 -5.5317e-01 +2.5959e+00
259 +6.856367729e+00 +6.856367729e+00 +5.256367729e+00 +5.256367729e+00 +6.8098e-01 -8.6485e-01 +3.5259e-01 -1.8003e+00 -9.0968e-01 +8.4994e-01 -1.3804e+00 -6.5163e-01 -6.4130e-01 +2.5731e+00
349 +6.526536029e+00 +6.526536029e+00 +4.926536029e+00 +4.926536029e+00 +6.7560e-01 -6.7783e-01 +1.8540e-01 -2.0464e+00 -9.8454e-01 +1.1501e+00 -1.2157e+00 -9.8681e-01 -4.6744e-01 +2.4641e+00
357 +6.406832129e+00 +6.406832129e+00 +4.806832129e+00 +4.806832129e+00 +6.3452e-01 -1.0602e+00 +2.1674e-01 -1.7156e+00 -1.3540e+00 +1.2572e+00 -1.2257e+00 -1.0771e+00 -3.0447e-01 +2.8765e+00
398 +6.227586426e+00 +6.227586426e+00 +4.627586426e+00 +4.627586426e+00 +6.8349e-01 -8.1583e-01 +1.8869e-01 -1.7263e+00 -1.1902e+00 +1.2930e+00 -1.2822e+00 -1.2949e+00 -2.5225e-01 +2.8980e+00
480 +6.132789997e+00 +6.132789997e+00 +4.532789997e+00 +4.532789997e+00 +5.7422e-01 -8.7855e-01 +1.7987e-01 -1.7367e+00 -1.2706e+00 +1.4544e+00 -1.1689e+00 -1.2675e+00 -2.4934e-01 +3.0023e+00
523 +5.966912272e+00 +5.966912272e+00 +4.366912272e+00 +4.366912272e+00 +6.8130e-01 -7.6742e-01 +2.7155e-01 -1.7535e+00 -1.2292e+00 +1.4163e+00 -1.1772e+00 -1.2806e+00 -2.5941e-01 +2.9578e+00
564 +5.791501845e+00 +5.791501845e+00 +4.191501845e+00 +4.191501845e+00 +6.4492e-01 -6.8443e-01 +3.9550e-01 -1.7607e+00 -1.4512e+00 +1.3719e+00 -1.1903e+00 -1.3070e+00 -1.9051e-01 +2.9700e+00
576 +5.751935480e+00 +5.751935480e+00 +4.151935480e+00 +4.151935480e+00 +7.3207e-01 -6.0697e-01 +4.1860e-01 -1.7676e+00 -1.3176e+00 +1.3638e+00 -1.1052e+00 -1.1923e+00 -1.7333e-01 +2.9397e+00
611 +5.487347429e+00 +5.487347429e+00 +3.887347429e+00 +3.887347429e+00 +7.4613e-01 -5.6753e-01 +3.6098e-01 -1.7901e+00 -1.3871e+00 +1.4557e+00 -1.0330e+00 -1.3500e+00 -4.5828e-01 +2.9059e+00
662 +5.353506358e+00 +5.353506358e+00 +3.753506358e+00 +3.753506358e+00 +8.3125e-01 -4.8591e-01 +4.1826e-01 -1.8070e+00 -1.4422e+00 +1.5224e+00 -9.5842e-01 -1.4282e+00 -3.8966e-01 +2.8251e+00
720 +5.118995884e+00 +5.118995884e+00 +3.518995884e+00 +3.518995884e+00 +8.1929e-01 -3.9614e-01 +4.9774e-01 -1.7568e+00 -1.5566e+00 +1.4832e+00 -9.1532e-01 -1.3466e+00 -4.6741e-01 +2.8997e+00
776 +5.006540832e+00 +5.006540832e+00 +3.406540832e+00 +3.406540832e+00 +8.6205e-01 -4.0287e-01 +6.4557e-01 -1.7253e+00 -1.6857e+00 +1.5229e+00 -8.9469e-01 -1.3266e+00 -3.8955e-01 +2.8700e+00
787 +4.852001080e+00 +4.852001080e+00 +3.252001080e+00 +3.252001080e+00 +8.8873e-01 -2.1907e-01 +6.4697e-01 -1.7687e+00 -1.6429e+00 +1.4568e+00 -8.2839e-01 -1.3155e+00 -4.5893e-01 +2.7828e+00
815 +4.719521681e+00 +4.719521681e+00 +3.119521681e+00 +3.119521681e+00 +8.5160e-01 -3.4050e-01 +6.8553e-01 -1.8085e+00 -1.8291e+00 +1.5843e+00 -7.8465e-01 -1.3249e+00 -5.7498e-01 +2.8665e+00
851 +4.644045097e+00 +4.644045097e+00 +3.044045097e+00 +3.044045097e+00 +9.6990e-01 -2.4623e-01 +7.2596e-01 -1.7686e+00 -1.8131e+00 +1.5072e+00 -8.1399e-01 -1.2745e+00 -5.6474e-01 +2.7764e+00
918 +4.525517646e+00 +4.525517646e+00 +2.925517646e+00 +2.925517646e+00 +1.0010e+00 -2.0500e-01 +7.3465e-01 -1.8375e+00 -1.7971e+00 +1.5113e+00 -7.9226e-01 -1.2951e+00 -6.9024e-01 +2.7422e+00
965 +4.439115820e+00 +4.439115820e+00 +2.839115820e+00 +2.839115820e+00 +1.0166e+00 -1.7901e-01 +8.6032e-01 -1.8508e+00 -1.8280e+00 +1.5044e+00 -7.3305e-01 -1.2904e+00 -6.0448e-01 +2.7496e+00
995 +4.345115228e+00 +4.345115228e+00 +2.745115228e+00 +2.745115228e+00 +1.0454e+00 -5.4995e-02 +9.3771e-01 -1.8532e+00 -1.7820e+00 +1.5314e+00 -6.9665e-01 -1.2845e+00 -6.1386e-01 +2.7727e+00
1051 +4.252866472e+00 +4.252866472e+00 +2.652866472e+00 +2.652866472e+00 +1.0311e+00 +1.8434e-02 +9.9513e-01 -1.8830e+00 -1.8348e+00 +1.4667e+00 -6.9536e-01 -1.3171e+00 -6.4065e-01 +2.7462e+00
1140 +4.160087143e+00 +4.160087143e+00 +2.560087143e+00 +2.560087143e+00 +1.0383e+00 +6.0815e-02 +1.0550e+00 -1.9145e+00 -1.8972e+00 +1.4979e+00 -6.8091e-01 -1.3484e+00 -6.7585e-01 +2.7519e+00
1202 +4.049218294e+00 +4.049218294e+00 +2.449218294e+00 +2.449218294e+00 +1.0163e+00 +1.6677e-01 +1.1231e+00 -1.9517e+00 -2.0223e+00 +1.5465e+00 -6.4376e-01 -1.3888e+00 -7.3471e-01 +2.7812e+00
1295 +3.957001480e+00 +3.957001480e+00 +2.357001480e+00 +2.357001480e+00 +1.0599e+00 +2.4537e-01 +1.1929e+00 -1.9790e+00 -2.0838e+00 +1.5791e+00 -5.5414e-01 -1.4598e+00 -7.0846e-01 +2.7895e+00
1385 +3.888191629e+00 +3.888191629e+00 +2.288191629e+00 +2.288191629e+00 +1.1236e+00 +3.1857e-01 +1.2576e+00 -1.9882e+00 -2.1547e+00 +1.6048e+00 -5.3154e-01 -1.4545e+00 -6.8689e-01 +2.7331e+00
1502 +3.795936623e+00 +3.795936623e+00 +2.195936623e+00 +2.195936623e+00 +1.2138e+00 +4.1878e-01 +1.4092e+00 -2.0119e+00 -2.1901e+00 +1.6790e+00 -4.3945e-01 -1.4835e+00 -7.2162e-01 +2.7650e+00
1670 +3.715317148e+00 +3.715317148e+00 +2.115317148e+00 +2.115317148e+00 +1.2218e+00 +5.5912e-01 +1.5258e+00 -2.0830e+00 -2.3278e+00 +1.7180e+00 -3.9612e-01 -1.5612e+00 -7.5725e-01 +2.7472e+00
% function evaluation | noise-free fitness - Fopt (-3.708400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.478493794e+01 +6.478493794e+01 -3.060550621e+02 -3.060550621e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
12 +6.290136775e+01 +6.290136775e+01 -3.079386323e+02 -3.079386323e+02 +5.7917e-02 +2.6641e-01 -6.0685e-02 -1.9838e-02 -9.5356e-02 +1.7051e-01 -2.4345e-02 +2.2884e-01 -8.9462e-02 -1.5407e-01
13 +6.073485576e+01 +6.073485576e+01 -3.101051442e+02 -3.101051442e+02 +2.2130e-01 +1.0096e-01 -1.9869e-01 -1.6090e-01 +7.6519e-02 -5.9270e-02 -1.5209e-01 -7.1075e-03 -3.9478e-01 +7.5102e-02
17 +5.993707866e+01 +5.993707866e+01 -3.109029213e+02 -3.109029213e+02 +7.7243e-02 -1.3687e-01 -2.2719e-01 +5.5248e-01 -3.8877e-01 +1.0424e-01 +6.6214e-03 +1.2820e-02 -4.7136e-01 +5.2408e-02
18 +5.337558215e+01 +5.337558215e+01 -3.174644179e+02 -3.174644179e+02 +3.8469e-01 +4.2287e-01 +3.3381e-02 +3.6428e-01 -2.2258e-01 -4.6608e-02 -3.9659e-01 +3.5644e-02 -5.2907e-01 +1.1528e-01
27 +5.082737644e+01 +5.082737644e+01 -3.200126236e+02 -3.200126236e+02 +3.5226e-01 +4.0693e-01 -2.5268e-01 +6.7007e-01 -1.5671e-02 -4.8804e-02 -3.7598e-01 -7.8643e-02 -3.6996e-01 -2.3175e-01
30 +4.878278208e+01 +4.878278208e+01 -3.220572179e+02 -3.220572179e+02 +5.4159e-01 +3.0993e-01 +6.8531e-02 +6.3065e-01 +8.7593e-02 -6.7342e-02 -7.5660e-01 -1.5240e-01 -3.6597e-01 +5.3956e-02
32 +4.521390125e+01 +4.521390125e+01 -3.256260988e+02 -3.256260988e+02 +3.8285e-01 +2.4664e-01 -2.0378e-02 +6.7535e-01 -9.0952e-02 +4.1479e-01 -5.2898e-01 +1.5530e-01 -7.7730e-01 +3.9108e-02
41 +4.205591122e+01 +4.205591122e+01 -3.287840888e+02 -3.287840888e+02 +4.2924e-01 +1.3302e-01 -1.5344e-01 +9.1336e-01 -8.9646e-02 +4.0050e-01 -7.7398e-01 +8.9177e-02 -8.6235e-01 -3.2195e-01
42 +3.685948530e+01 +3.685948530e+01 -3.339805147e+02 -3.339805147e+02 +3.9981e-01 -9.2207e-02 -6.9647e-01 +1.1780e+00 -2.3315e-01 +8.1475e-02 -3.0071e-01 +3.8976e-01 -5.4592e-01 +4.8144e-02
47 +3.174867375e+01 +3.174867375e+01 -3.390913262e+02 -3.390913262e+02 +7.2872e-01 -6.0830e-02 -6.9421e-01 +2.5605e-01 -3.9765e-01 -1.1883e-02 -6.8647e-01 +7.2555e-01 -8.6674e-01 +1.3827e-01
55 +2.396427820e+01 +2.396427820e+01 -3.468757218e+02 -3.468757218e+02 +1.2230e+00 +5.1906e-01 -7.5800e-01 +1.0285e+00 -4.5571e-01 -1.0522e-01 -4.5755e-01 +3.8930e-01 -8.9428e-01 -3.4473e-01
63 +1.562696575e+01 +1.562696575e+01 -3.552130343e+02 -3.552130343e+02 +1.7871e+00 +3.1365e-01 -6.2191e-01 +9.1044e-01 -4.0226e-01 -1.8768e-01 -1.3877e+00 +3.5707e-01 -1.3840e+00 -5.0681e-01
85 +8.084438807e+00 +8.084438807e+00 -3.627555612e+02 -3.627555612e+02 +2.2320e+00 -4.2369e-01 -1.2482e+00 +1.2454e+00 -7.1418e-01 -5.8320e-01 -1.3352e+00 +5.8459e-01 -1.7770e+00 -7.4801e-01
90 +6.701852346e+00 +6.701852346e+00 -3.641381477e+02 -3.641381477e+02 +3.0664e+00 +6.6976e-01 -1.5500e+00 +1.0398e+00 -4.2761e-01 -3.3819e-01 -1.5976e+00 +9.2836e-01 -1.9833e+00 -1.6273e-01
93 +6.389054342e+00 +6.389054342e+00 -3.644509457e+02 -3.644509457e+02 +2.0093e+00 -4.4247e-03 -8.3193e-01 +1.1746e+00 -2.4372e-01 -9.6075e-02 -1.1545e+00 +1.0542e+00 -1.7496e+00 +1.9005e-01
98 +6.283194599e+00 +6.283194599e+00 -3.645568054e+02 -3.645568054e+02 +3.5827e+00 -1.1320e-01 -9.9262e-01 +1.0962e+00 -7.5100e-01 +2.5228e-01 -1.9836e+00 +6.6216e-01 -1.9788e+00 -8.6133e-02
101 +3.736269623e+00 +3.736269623e+00 -3.671037304e+02 -3.671037304e+02 +2.9990e+00 +6.8420e-01 -8.6691e-01 +1.0546e+00 -5.1144e-01 -3.0300e-01 -1.8178e+00 +1.0079e+00 -2.4725e+00 -4.1666e-01
119 +2.377690560e+00 +2.377690560e+00 -3.684623094e+02 -3.684623094e+02 +2.7217e+00 +2.9129e-01 -1.2915e+00 +1.5490e+00 -2.2735e-01 -1.0759e-02 -1.8603e+00 +1.6056e+00 -1.8328e+00 -2.2290e-01
128 +1.128953085e+00 +1.128953085e+00 -3.697110469e+02 -3.697110469e+02 +3.8153e+00 -1.3972e-01 -5.8889e-01 +1.3541e+00 -3.3829e-01 +3.4156e-01 -1.4969e+00 +1.1125e+00 -2.5624e+00 -6.2446e-01
167 +3.984998837e-01 +3.984998837e-01 -3.704415001e+02 -3.704415001e+02 +3.3621e+00 +8.0053e-02 -9.9309e-01 +2.1023e+00 +1.2409e-01 +2.5859e-01 -1.7353e+00 +1.0483e+00 -3.0517e+00 -3.6256e-01
186 +3.183991385e-01 +3.183991385e-01 -3.705216009e+02 -3.705216009e+02 +3.6632e+00 -4.2628e-01 -1.2210e+00 +1.6665e+00 +1.8141e-01 +1.0215e+00 -1.8162e+00 +1.6098e+00 -3.6842e+00 -6.2149e-01
230 +9.879665867e-02 +9.879665867e-02 -3.707412033e+02 -3.707412033e+02 +3.1041e+00 -7.8944e-01 -1.6562e+00 +1.7476e+00 +8.7952e-01 +1.0253e+00 -1.5653e+00 +1.6885e+00 -3.3682e+00 -3.4419e-01
238 +7.686739979e-02 +7.686739979e-02 -3.707631326e+02 -3.707631326e+02 +2.7033e+00 -6.9816e-01 -1.5472e+00 +1.9039e+00 +8.3486e-01 +1.3694e+00 -1.5042e+00 +1.6346e+00 -3.4023e+00 -4.3228e-01
271 +4.429912389e-03 +4.429912389e-03 -3.708355701e+02 -3.708355701e+02 +3.1372e+00 -7.6665e-01 -1.8092e+00 +1.8467e+00 +5.6602e-01 +1.1018e+00 -1.0699e+00 +1.6426e+00 -3.2212e+00 -4.1227e-01
