% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.769510028e+07 +2.769510028e+07 +2.769504534e+07 +2.769504534e+07
5 +2.459377586e+07 +2.459377586e+07 +2.459372092e+07 +2.459372092e+07
10 +2.400908940e+07 +2.400908940e+07 +2.400903446e+07 +2.400903446e+07
11 +2.389560982e+07 +2.389560982e+07 +2.389555488e+07 +2.389555488e+07
13 +2.332747938e+07 +2.332747938e+07 +2.332742444e+07 +2.332742444e+07
14 +2.252632773e+07 +2.252632773e+07 +2.252627279e+07 +2.252627279e+07
19 +2.200212610e+07 +2.200212610e+07 +2.200207116e+07 +2.200207116e+07
25 +2.177580184e+07 +2.177580184e+07 +2.177574690e+07 +2.177574690e+07
26 +2.086539185e+07 +2.086539185e+07 +2.086533691e+07 +2.086533691e+07
33 +2.019837886e+07 +2.019837886e+07 +2.019832392e+07 +2.019832392e+07
38 +1.978686665e+07 +1.978686665e+07 +1.978681171e+07 +1.978681171e+07
40 +1.917957958e+07 +1.917957958e+07 +1.917952464e+07 +1.917952464e+07
45 +1.853083978e+07 +1.853083978e+07 +1.853078484e+07 +1.853078484e+07
50 +1.728468887e+07 +1.728468887e+07 +1.728463393e+07 +1.728463393e+07
53 +1.579822916e+07 +1.579822916e+07 +1.579817422e+07 +1.579817422e+07
59 +1.506734918e+07 +1.506734918e+07 +1.506729424e+07 +1.506729424e+07
67 +1.307783573e+07 +1.307783573e+07 +1.307778079e+07 +1.307778079e+07
74 +1.282126139e+07 +1.282126139e+07 +1.282120645e+07 +1.282120645e+07
80 +1.130621304e+07 +1.130621304e+07 +1.130615810e+07 +1.130615810e+07
82 +1.063365292e+07 +1.063365292e+07 +1.063359798e+07 +1.063359798e+07
96 +9.927326135e+06 +9.927326135e+06 +9.927271195e+06 +9.927271195e+06
97 +9.408187791e+06 +9.408187791e+06 +9.408132851e+06 +9.408132851e+06
102 +8.527564115e+06 +8.527564115e+06 +8.527509175e+06 +8.527509175e+06
106 +7.467278751e+06 +7.467278751e+06 +7.467223811e+06 +7.467223811e+06
107 +5.783566031e+06 +5.783566031e+06 +5.783511091e+06 +5.783511091e+06
115 +5.312762552e+06 +5.312762552e+06 +5.312707612e+06 +5.312707612e+06
122 +5.043706353e+06 +5.043706353e+06 +5.043651413e+06 +5.043651413e+06
126 +4.575425412e+06 +4.575425412e+06 +4.575370472e+06 +4.575370472e+06
133 +4.279873860e+06 +4.279873860e+06 +4.279818920e+06 +4.279818920e+06
134 +3.735351095e+06 +3.735351095e+06 +3.735296155e+06 +3.735296155e+06
141 +3.666793118e+06 +3.666793118e+06 +3.666738178e+06 +3.666738178e+06
147 +3.283921679e+06 +3.283921679e+06 +3.283866739e+06 +3.283866739e+06
148 +3.171538512e+06 +3.171538512e+06 +3.171483572e+06 +3.171483572e+06
154 +2.531749634e+06 +2.531749634e+06 +2.531694694e+06 +2.531694694e+06
164 +2.009085314e+06 +2.009085314e+06 +2.009030374e+06 +2.009030374e+06
173 +1.881526779e+06 +1.881526779e+06 +1.881471839e+06 +1.881471839e+06
178 +1.555106818e+06 +1.555106818e+06 +1.555051878e+06 +1.555051878e+06
179 +1.494220963e+06 +1.494220963e+06 +1.494166023e+06 +1.494166023e+06
183 +1.368864670e+06 +1.368864670e+06 +1.368809730e+06 +1.368809730e+06
191 +1.334688802e+06 +1.334688802e+06 +1.334633862e+06 +1.334633862e+06
199 +1.305010910e+06 +1.305010910e+06 +1.304955970e+06 +1.304955970e+06
203 +8.539810296e+05 +8.539810296e+05 +8.539260896e+05 +8.539260896e+05
219 +7.717705554e+05 +7.717705554e+05 +7.717156154e+05 +7.717156154e+05
227 +6.675371824e+05 +6.675371824e+05 +6.674822424e+05 +6.674822424e+05
289 +6.383242155e+05 +6.383242155e+05 +6.382692755e+05 +6.382692755e+05
294 +4.603918474e+05 +4.603918474e+05 +4.603369074e+05 +4.603369074e+05
312 +4.543459985e+05 +4.543459985e+05 +4.542910585e+05 +4.542910585e+05
334 +4.006335795e+05 +4.006335795e+05 +4.005786395e+05 +4.005786395e+05
395 +3.388596261e+05 +3.388596261e+05 +3.388046861e+05 +3.388046861e+05
416 +3.362157578e+05 +3.362157578e+05 +3.361608178e+05 +3.361608178e+05
427 +3.285319463e+05 +3.285319463e+05 +3.284770063e+05 +3.284770063e+05
