% function evaluation | noise-free fitness - Fopt (7.627000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.338461767e+06 +2.338461767e+06 +2.338538037e+06 +2.338538037e+06
2 +1.898829023e+06 +1.898829023e+06 +1.898905293e+06 +1.898905293e+06
8 +1.673838023e+06 +1.673838023e+06 +1.673914293e+06 +1.673914293e+06
10 +1.445861573e+06 +1.445861573e+06 +1.445937843e+06 +1.445937843e+06
11 +1.280647950e+06 +1.280647950e+06 +1.280724220e+06 +1.280724220e+06
17 +8.084745483e+05 +8.084745483e+05 +8.085508183e+05 +8.085508183e+05
18 +4.306571643e+05 +4.306571643e+05 +4.307334343e+05 +4.307334343e+05
26 +3.981833777e+05 +3.981833777e+05 +3.982596477e+05 +3.982596477e+05
27 +3.174633302e+05 +3.174633302e+05 +3.175396002e+05 +3.175396002e+05
34 +2.781234701e+05 +2.781234701e+05 +2.781997401e+05 +2.781997401e+05
37 +2.426439282e+05 +2.426439282e+05 +2.427201982e+05 +2.427201982e+05
40 +1.856748028e+05 +1.856748028e+05 +1.857510728e+05 +1.857510728e+05
43 +1.657581712e+05 +1.657581712e+05 +1.658344412e+05 +1.658344412e+05
46 +1.627380888e+03 +1.627380888e+03 +1.703650888e+03 +1.703650888e+03
56 +1.814196590e+02 +1.814196590e+02 +2.576896590e+02 +2.576896590e+02
59 +1.742083934e+02 +1.742083934e+02 +2.504783934e+02 +2.504783934e+02
% function evaluation | noise-free fitness - Fopt (-2.255000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.860709842e+06 +2.860709842e+06 +2.860687292e+06 +2.860687292e+06
6 +2.648792024e+06 +2.648792024e+06 +2.648769474e+06 +2.648769474e+06
9 +2.437965597e+06 +2.437965597e+06 +2.437943047e+06 +2.437943047e+06
10 +2.058003804e+06 +2.058003804e+06 +2.057981254e+06 +2.057981254e+06
18 +1.997785596e+06 +1.997785596e+06 +1.997763046e+06 +1.997763046e+06
20 +1.952124017e+06 +1.952124017e+06 +1.952101467e+06 +1.952101467e+06
21 +1.412777021e+06 +1.412777021e+06 +1.412754471e+06 +1.412754471e+06
31 +9.645300004e+05 +9.645300004e+05 +9.645074504e+05 +9.645074504e+05
34 +6.308094894e+05 +6.308094894e+05 +6.307869394e+05 +6.307869394e+05
35 +4.492341716e+05 +4.492341716e+05 +4.492116216e+05 +4.492116216e+05
42 +1.855422102e+05 +1.855422102e+05 +1.855196602e+05 +1.855196602e+05
51 +1.255349188e+05 +1.255349188e+05 +1.255123688e+05 +1.255123688e+05
53 +8.163173891e+04 +8.163173891e+04 +8.160918891e+04 +8.160918891e+04
58 +7.648962572e+04 +7.648962572e+04 +7.646707572e+04 +7.646707572e+04
62 +1.113755438e+03 +1.113755438e+03 +1.091205438e+03 +1.091205438e+03
68 +2.133676559e+02 +2.133676559e+02 +1.908176559e+02 +1.908176559e+02
33243 +2.088533825e+02 +2.088533825e+02 +1.863033825e+02 +1.863033825e+02
35158 +2.041024352e+02 +2.041024352e+02 +1.815524352e+02 +1.815524352e+02
37538 +1.993728620e+02 +1.993728620e+02 +1.768228620e+02 +1.768228620e+02
39780 +1.947676029e+02 +1.947676029e+02 +1.722176029e+02 +1.722176029e+02
42556 +1.905304040e+02 +1.905304040e+02 +1.679804040e+02 +1.679804040e+02
46774 +1.860128512e+02 +1.860128512e+02 +1.634628512e+02 +1.634628512e+02
50951 +1.819501255e+02 +1.819501255e+02 +1.594001255e+02 +1.594001255e+02
52645 +1.778004991e+02 +1.778004991e+02 +1.552504991e+02 +1.552504991e+02
54780 +1.737669319e+02 +1.737669319e+02 +1.512169319e+02 +1.512169319e+02
56090 +1.697498486e+02 +1.697498486e+02 +1.471998486e+02 +1.471998486e+02
57195 +1.658869211e+02 +1.658869211e+02 +1.433369211e+02 +1.433369211e+02
58231 +1.621808666e+02 +1.621808666e+02 +1.396308666e+02 +1.396308666e+02
58855 +1.583940621e+02 +1.583940621e+02 +1.358440621e+02 +1.358440621e+02
59307 +1.548589984e+02 +1.548589984e+02 +1.323089984e+02 +1.323089984e+02
60173 +1.511502205e+02 +1.511502205e+02 +1.286002205e+02 +1.286002205e+02
61113 +1.478251374e+02 +1.478251374e+02 +1.252751374e+02 +1.252751374e+02
62768 +1.444487059e+02 +1.444487059e+02 +1.218987059e+02 +1.218987059e+02
64852 +1.412283041e+02 +1.412283041e+02 +1.186783041e+02 +1.186783041e+02
66837 +1.377446602e+02 +1.377446602e+02 +1.151946602e+02 +1.151946602e+02
68059 +1.347916348e+02 +1.347916348e+02 +1.122416348e+02 +1.122416348e+02
69129 +1.317812788e+02 +1.317812788e+02 +1.092312788e+02 +1.092312788e+02
70168 +1.288205124e+02 +1.288205124e+02 +1.062705124e+02 +1.062705124e+02
72487 +1.258038093e+02 +1.258038093e+02 +1.032538093e+02 +1.032538093e+02
74807 +1.229886889e+02 +1.229886889e+02 +1.004386889e+02 +1.004386889e+02
77603 +1.201613789e+02 +1.201613789e+02 +9.761137895e+01 +9.761137895e+01
80193 +1.173506877e+02 +1.173506877e+02 +9.480068774e+01 +9.480068774e+01
85914 +1.148082514e+02 +1.148082514e+02 +9.225825144e+01 +9.225825144e+01
89736 +1.122010758e+02 +1.122010758e+02 +8.965107583e+01 +8.965107583e+01
93489 +1.096301063e+02 +1.096301063e+02 +8.708010634e+01 +8.708010634e+01
% function evaluation | noise-free fitness - Fopt (1.366000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.684344599e+03 +2.684344599e+03 +2.698004599e+03 +2.698004599e+03
2 +3.360258221e+02 +3.360258221e+02 +3.496858221e+02 +3.496858221e+02
3 +3.066162560e+02 +3.066162560e+02 +3.202762560e+02 +3.202762560e+02
26 +2.676534832e+02 +2.676534832e+02 +2.813134832e+02 +2.813134832e+02
71 +2.600098539e+02 +2.600098539e+02 +2.736698539e+02 +2.736698539e+02
146 +2.480668597e+02 +2.480668597e+02 +2.617268597e+02 +2.617268597e+02
201 +2.107734863e+02 +2.107734863e+02 +2.244334863e+02 +2.244334863e+02
307 +2.016765056e+02 +2.016765056e+02 +2.153365056e+02 +2.153365056e+02
373 +1.870516976e+02 +1.870516976e+02 +2.007116976e+02 +2.007116976e+02
477 +1.811142004e+02 +1.811142004e+02 +1.947742004e+02 +1.947742004e+02
3003 +1.764812078e+02 +1.764812078e+02 +1.901412078e+02 +1.901412078e+02
26459 +1.737184004e+02 +1.737184004e+02 +1.873784004e+02 +1.873784004e+02
26635 +1.696893310e+02 +1.696893310e+02 +1.833493310e+02 +1.833493310e+02
26786 +1.656871424e+02 +1.656871424e+02 +1.793471424e+02 +1.793471424e+02
26856 +1.619101223e+02 +1.619101223e+02 +1.755701223e+02 +1.755701223e+02
27882 +1.584313894e+02 +1.584313894e+02 +1.720913894e+02 +1.720913894e+02
34693 +1.548770298e+02 +1.548770298e+02 +1.685370298e+02 +1.685370298e+02
38567 +1.513520427e+02 +1.513520427e+02 +1.650120427e+02 +1.650120427e+02
52196 +1.479095501e+02 +1.479095501e+02 +1.615695501e+02 +1.615695501e+02
91269 +1.445220824e+02 +1.445220824e+02 +1.581820824e+02 +1.581820824e+02
% function evaluation | noise-free fitness - Fopt (9.378400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.458408478e+06 +3.458408478e+06 +3.459346318e+06 +3.459346318e+06
2 +2.901125125e+06 +2.901125125e+06 +2.902062965e+06 +2.902062965e+06
9 +2.343161443e+06 +2.343161443e+06 +2.344099283e+06 +2.344099283e+06
10 +2.160706196e+06 +2.160706196e+06 +2.161644036e+06 +2.161644036e+06
23 +2.027359640e+06 +2.027359640e+06 +2.028297480e+06 +2.028297480e+06
26 +1.709881301e+06 +1.709881301e+06 +1.710819141e+06 +1.710819141e+06
34 +1.410774731e+06 +1.410774731e+06 +1.411712571e+06 +1.411712571e+06
37 +9.374117093e+05 +9.374117093e+05 +9.383495493e+05 +9.383495493e+05
43 +7.505836500e+05 +7.505836500e+05 +7.515214900e+05 +7.515214900e+05
45 +6.683193431e+05 +6.683193431e+05 +6.692571831e+05 +6.692571831e+05
48 +5.943337294e+05 +5.943337294e+05 +5.952715694e+05 +5.952715694e+05
50 +5.542240399e+05 +5.542240399e+05 +5.551618799e+05 +5.551618799e+05
54 +5.069088723e+05 +5.069088723e+05 +5.078467123e+05 +5.078467123e+05
61 +4.997517080e+05 +4.997517080e+05 +5.006895480e+05 +5.006895480e+05
64 +1.776412306e+05 +1.776412306e+05 +1.785790706e+05 +1.785790706e+05
70 +1.401505059e+05 +1.401505059e+05 +1.410883459e+05 +1.410883459e+05
78 +1.152093998e+05 +1.152093998e+05 +1.161472398e+05 +1.161472398e+05
81 +5.509095437e+04 +5.509095437e+04 +5.602879437e+04 +5.602879437e+04
82 +3.912643471e+04 +3.912643471e+04 +4.006427471e+04 +4.006427471e+04
85 +1.840270856e+04 +1.840270856e+04 +1.934054856e+04 +1.934054856e+04
86 +1.330144920e+04 +1.330144920e+04 +1.423928920e+04 +1.423928920e+04
90 +1.312428752e+03 +1.312428752e+03 +2.250268752e+03 +2.250268752e+03
98 +2.513074037e+02 +2.513074037e+02 +1.189147404e+03 +1.189147404e+03
189 +2.441227923e+02 +2.441227923e+02 +1.181962792e+03 +1.181962792e+03
233 +2.091284919e+02 +2.091284919e+02 +1.146968492e+03 +1.146968492e+03
250 +2.063999274e+02 +2.063999274e+02 +1.144239927e+03 +1.144239927e+03
% function evaluation | noise-free fitness - Fopt (-7.872000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.212839078e+07 +1.212839078e+07 +1.212831206e+07 +1.212831206e+07
2 +1.050933308e+07 +1.050933308e+07 +1.050925436e+07 +1.050925436e+07
10 +9.993879626e+06 +9.993879626e+06 +9.993800906e+06 +9.993800906e+06
11 +9.309792848e+06 +9.309792848e+06 +9.309714128e+06 +9.309714128e+06
21 +8.848175045e+06 +8.848175045e+06 +8.848096325e+06 +8.848096325e+06
22 +8.228299030e+06 +8.228299030e+06 +8.228220310e+06 +8.228220310e+06
26 +7.840115256e+06 +7.840115256e+06 +7.840036536e+06 +7.840036536e+06
28 +7.129950313e+06 +7.129950313e+06 +7.129871593e+06 +7.129871593e+06
34 +6.381762263e+06 +6.381762263e+06 +6.381683543e+06 +6.381683543e+06
