% function evaluation | noise-free fitness - Fopt (-9.210000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.899082053e+02 +7.899082053e+02 +7.806982053e+02 +7.806982053e+02
14 +7.756742991e+02 +7.756742991e+02 +7.664642991e+02 +7.664642991e+02
37 +7.574275637e+02 +7.574275637e+02 +7.482175637e+02 +7.482175637e+02
62 +7.388749833e+02 +7.388749833e+02 +7.296649833e+02 +7.296649833e+02
82 +7.147361559e+02 +7.147361559e+02 +7.055261559e+02 +7.055261559e+02
100 +7.073372923e+02 +7.073372923e+02 +6.981272923e+02 +6.981272923e+02
122 +6.910400715e+02 +6.910400715e+02 +6.818300715e+02 +6.818300715e+02
139 +6.736155136e+02 +6.736155136e+02 +6.644055136e+02 +6.644055136e+02
148 +6.535961689e+02 +6.535961689e+02 +6.443861689e+02 +6.443861689e+02
169 +6.439785034e+02 +6.439785034e+02 +6.347685034e+02 +6.347685034e+02
190 +6.306139344e+02 +6.306139344e+02 +6.214039344e+02 +6.214039344e+02
202 +5.953453273e+02 +5.953453273e+02 +5.861353273e+02 +5.861353273e+02
211 +5.854518814e+02 +5.854518814e+02 +5.762418814e+02 +5.762418814e+02
222 +5.724755272e+02 +5.724755272e+02 +5.632655272e+02 +5.632655272e+02
230 +5.573752768e+02 +5.573752768e+02 +5.481652768e+02 +5.481652768e+02
234 +5.341944679e+02 +5.341944679e+02 +5.249844679e+02 +5.249844679e+02
250 +5.240941197e+02 +5.240941197e+02 +5.148841197e+02 +5.148841197e+02
261 +5.092132272e+02 +5.092132272e+02 +5.000032272e+02 +5.000032272e+02
263 +5.006228549e+02 +5.006228549e+02 +4.914128549e+02 +4.914128549e+02
265 +4.798796900e+02 +4.798796900e+02 +4.706696900e+02 +4.706696900e+02
270 +4.636175676e+02 +4.636175676e+02 +4.544075676e+02 +4.544075676e+02
274 +4.510413298e+02 +4.510413298e+02 +4.418313298e+02 +4.418313298e+02
287 +4.408926756e+02 +4.408926756e+02 +4.316826756e+02 +4.316826756e+02
292 +4.298233806e+02 +4.298233806e+02 +4.206133806e+02 +4.206133806e+02
304 +3.925669449e+02 +3.925669449e+02 +3.833569449e+02 +3.833569449e+02
315 +3.565668031e+02 +3.565668031e+02 +3.473568031e+02 +3.473568031e+02
331 +3.464425363e+02 +3.464425363e+02 +3.372325363e+02 +3.372325363e+02
338 +3.296014980e+02 +3.296014980e+02 +3.203914980e+02 +3.203914980e+02
348 +3.216797483e+02 +3.216797483e+02 +3.124697483e+02 +3.124697483e+02
352 +3.036386758e+02 +3.036386758e+02 +2.944286758e+02 +2.944286758e+02
354 +2.948684139e+02 +2.948684139e+02 +2.856584139e+02 +2.856584139e+02
362 +2.873481449e+02 +2.873481449e+02 +2.781381449e+02 +2.781381449e+02
369 +2.766026916e+02 +2.766026916e+02 +2.673926916e+02 +2.673926916e+02
374 +2.665417917e+02 +2.665417917e+02 +2.573317917e+02 +2.573317917e+02
382 +2.519087884e+02 +2.519087884e+02 +2.426987884e+02 +2.426987884e+02
391 +2.369894725e+02 +2.369894725e+02 +2.277794725e+02 +2.277794725e+02
397 +2.206004129e+02 +2.206004129e+02 +2.113904129e+02 +2.113904129e+02
411 +2.159899523e+02 +2.159899523e+02 +2.067799523e+02 +2.067799523e+02
412 +2.003066961e+02 +2.003066961e+02 +1.910966961e+02 +1.910966961e+02
425 +1.882610648e+02 +1.882610648e+02 +1.790510648e+02 +1.790510648e+02
433 +1.730588411e+02 +1.730588411e+02 +1.638488411e+02 +1.638488411e+02
444 +1.623500750e+02 +1.623500750e+02 +1.531400750e+02 +1.531400750e+02
448 +1.423265204e+02 +1.423265204e+02 +1.331165204e+02 +1.331165204e+02
468 +1.277149479e+02 +1.277149479e+02 +1.185049479e+02 +1.185049479e+02
483 +1.255691334e+02 +1.255691334e+02 +1.163591334e+02 +1.163591334e+02
502 +1.137412686e+02 +1.137412686e+02 +1.045312686e+02 +1.045312686e+02
507 +1.053011768e+02 +1.053011768e+02 +9.609117676e+01 +9.609117676e+01
514 +8.543539302e+01 +8.543539302e+01 +7.622539302e+01 +7.622539302e+01
546 +8.229359107e+01 +8.229359107e+01 +7.308359107e+01 +7.308359107e+01
554 +8.104647711e+01 +8.104647711e+01 +7.183647711e+01 +7.183647711e+01
557 +7.157982931e+01 +7.157982931e+01 +6.236982931e+01 +6.236982931e+01
573 +6.311026490e+01 +6.311026490e+01 +5.390026490e+01 +5.390026490e+01
606 +5.462135591e+01 +5.462135591e+01 +4.541135591e+01 +4.541135591e+01
612 +5.235182102e+01 +5.235182102e+01 +4.314182102e+01 +4.314182102e+01
620 +5.125227787e+01 +5.125227787e+01 +4.204227787e+01 +4.204227787e+01
626 +4.262780860e+01 +4.262780860e+01 +3.341780860e+01 +3.341780860e+01
658 +3.873641280e+01 +3.873641280e+01 +2.952641280e+01 +2.952641280e+01
669 +3.641437418e+01 +3.641437418e+01 +2.720437418e+01 +2.720437418e+01
675 +3.272052636e+01 +3.272052636e+01 +2.351052636e+01 +2.351052636e+01
688 +3.000750833e+01 +3.000750833e+01 +2.079750833e+01 +2.079750833e+01
690 +2.466245031e+01 +2.466245031e+01 +1.545245031e+01 +1.545245031e+01
722 +2.126032426e+01 +2.126032426e+01 +1.205032426e+01 +1.205032426e+01
733 +1.710819384e+01 +1.710819384e+01 +7.898193840e+00 +7.898193840e+00
763 +1.690303305e+01 +1.690303305e+01 +7.693033050e+00 +7.693033050e+00
777 +1.539884953e+01 +1.539884953e+01 +6.188849532e+00 +6.188849532e+00
783 +1.459847870e+01 +1.459847870e+01 +5.388478699e+00 +5.388478699e+00
791 +1.284232494e+01 +1.284232494e+01 +3.632324940e+00 +3.632324940e+00
843 +9.407109326e+00 +9.407109326e+00 +1.971093257e-01 +1.971093257e-01
868 +8.503873718e+00 +8.503873718e+00 -7.061262822e-01 -7.061262822e-01
887 +7.765001022e+00 +7.765001022e+00 -1.444998978e+00 -1.444998978e+00
891 +7.334800071e+00 +7.334800071e+00 -1.875199929e+00 -1.875199929e+00
895 +5.731312564e+00 +5.731312564e+00 -3.478687436e+00 -3.478687436e+00
900 +3.806727602e+00 +3.806727602e+00 -5.403272398e+00 -5.403272398e+00
902 +3.657567473e+00 +3.657567473e+00 -5.552432527e+00 -5.552432527e+00
911 +3.235827664e+00 +3.235827664e+00 -5.974172336e+00 -5.974172336e+00
912 +2.877811262e+00 +2.877811262e+00 -6.332188738e+00 -6.332188738e+00
913 +2.567520813e+00 +2.567520813e+00 -6.642479187e+00 -6.642479187e+00
921 +1.069411473e+00 +1.069411473e+00 -8.140588527e+00 -8.140588527e+00
954 +3.806537550e-01 +3.806537550e-01 -8.829346245e+00 -8.829346245e+00
976 +2.342820108e-01 +2.342820108e-01 -8.975717989e+00 -8.975717989e+00
999 +0.000000000e+00 +0.000000000e+00 -9.210000000e+00 -9.210000000e+00
% function evaluation | noise-free fitness - Fopt (6.559900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.899082053e+02 +7.899082053e+02 +1.445898205e+03 +1.445898205e+03
15 +7.729076079e+02 +7.729076079e+02 +1.428897608e+03 +1.428897608e+03
35 +7.573104062e+02 +7.573104062e+02 +1.413300406e+03 +1.413300406e+03
50 +7.406707436e+02 +7.406707436e+02 +1.396660744e+03 +1.396660744e+03
74 +7.192086592e+02 +7.192086592e+02 +1.375198659e+03 +1.375198659e+03
92 +7.057049975e+02 +7.057049975e+02 +1.361694998e+03 +1.361694998e+03
108 +6.891260950e+02 +6.891260950e+02 +1.345116095e+03 +1.345116095e+03
124 +6.728580832e+02 +6.728580832e+02 +1.328848083e+03 +1.328848083e+03
140 +6.465463912e+02 +6.465463912e+02 +1.302536391e+03 +1.302536391e+03
147 +6.394800443e+02 +6.394800443e+02 +1.295470044e+03 +1.295470044e+03
159 +6.307308050e+02 +6.307308050e+02 +1.286720805e+03 +1.286720805e+03
169 +6.155406414e+02 +6.155406414e+02 +1.271530641e+03 +1.271530641e+03
187 +5.829918286e+02 +5.829918286e+02 +1.238981829e+03 +1.238981829e+03
197 +5.694108158e+02 +5.694108158e+02 +1.225400816e+03 +1.225400816e+03
204 +5.521656233e+02 +5.521656233e+02 +1.208155623e+03 +1.208155623e+03
212 +5.489173566e+02 +5.489173566e+02 +1.204907357e+03 +1.204907357e+03
225 +5.307920830e+02 +5.307920830e+02 +1.186782083e+03 +1.186782083e+03
231 +5.207953052e+02 +5.207953052e+02 +1.176785305e+03 +1.176785305e+03
238 +5.088670891e+02 +5.088670891e+02 +1.164857089e+03 +1.164857089e+03
242 +4.997834443e+02 +4.997834443e+02 +1.155773444e+03 +1.155773444e+03
259 +4.838660818e+02 +4.838660818e+02 +1.139856082e+03 +1.139856082e+03
260 +4.631434571e+02 +4.631434571e+02 +1.119133457e+03 +1.119133457e+03
266 +4.494381606e+02 +4.494381606e+02 +1.105428161e+03 +1.105428161e+03
277 +4.436785435e+02 +4.436785435e+02 +1.099668544e+03 +1.099668544e+03
281 +4.316245923e+02 +4.316245923e+02 +1.087614592e+03 +1.087614592e+03
290 +4.240237144e+02 +4.240237144e+02 +1.080013714e+03 +1.080013714e+03
292 +4.142865661e+02 +4.142865661e+02 +1.070276566e+03 +1.070276566e+03
298 +3.979824901e+02 +3.979824901e+02 +1.053972490e+03 +1.053972490e+03
313 +3.866212587e+02 +3.866212587e+02 +1.042611259e+03 +1.042611259e+03
314 +3.767882885e+02 +3.767882885e+02 +1.032778289e+03 +1.032778289e+03
315 +3.584667688e+02 +3.584667688e+02 +1.014456769e+03 +1.014456769e+03
329 +3.461958392e+02 +3.461958392e+02 +1.002185839e+03 +1.002185839e+03
