% function evaluation | noise-free fitness - Fopt (7.135000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.036745178e+02 +1.036745178e+02 +1.750245178e+02 +1.750245178e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 +9.322822310e+01 +9.322822310e+01 +1.645782231e+02 +1.645782231e+02 -1.6428e-01 -1.9448e-01 +1.9817e-01 -2.0346e-01 +3.5127e-02 -2.2405e-01 +3.3367e-01 +5.8455e-01 +2.4124e-01 -3.2819e-01
11 +9.001953470e+01 +9.001953470e+01 +1.613695347e+02 +1.613695347e+02 +3.6181e-02 -4.1081e-01 +2.2020e-01 +7.7517e-02 -2.5176e-01 +1.2054e-01 +5.0865e-01 +3.7730e-01 +5.3300e-01 -2.6009e-01
36 +5.399838085e+01 +5.399838085e+01 +1.253483809e+02 +1.253483809e+02 +5.5713e-01 +1.6344e-02 +2.7975e-01 -4.3972e-01 -2.4774e-01 +3.2973e-01 +7.3238e-01 -4.2715e-02 +7.2194e-01 -5.6777e-01
52 +4.577358371e+01 +4.577358371e+01 +1.171235837e+02 +1.171235837e+02 +2.0342e-01 +3.5890e-01 +1.5932e-01 -6.2628e-01 -1.9499e-01 +2.5713e-01 +5.9878e-01 -7.8311e-02 +1.0641e+00 -1.3329e+00
61 +4.353764831e+01 +4.353764831e+01 +1.148876483e+02 +1.148876483e+02 +7.4761e-02 +4.4601e-01 +6.0547e-02 -5.9557e-01 -4.8239e-01 +1.4858e-01 +9.6464e-01 +1.0223e-01 +7.2373e-01 -1.4489e+00
80 +4.051288022e+01 +4.051288022e+01 +1.118628802e+02 +1.118628802e+02 +7.4506e-01 +8.9114e-01 -1.5569e-01 -1.1429e+00 -1.3827e-01 -6.0754e-02 +1.9682e-01 -4.1733e-01 +1.2011e+00 -1.6200e+00
81 +3.859366479e+01 +3.859366479e+01 +1.099436648e+02 +1.099436648e+02 +5.2766e-01 +2.5204e-01 -6.1213e-01 -5.3051e-01 -5.3410e-01 +1.3454e-01 +8.3854e-01 -4.1523e-01 +1.2269e+00 -2.2275e+00
115 +3.135622601e+01 +3.135622601e+01 +1.027062260e+02 +1.027062260e+02 +1.0398e+00 +7.3335e-01 -5.1765e-03 -1.4678e-01 -8.0851e-01 +4.8849e-01 +4.7194e-01 +3.0585e-02 +1.1248e+00 -1.6190e+00
137 +2.551196954e+01 +2.551196954e+01 +9.686196954e+01 +9.686196954e+01 +4.1833e-01 +8.5697e-01 +3.1274e-01 -5.6683e-01 -8.7018e-01 +1.4743e-01 +6.6803e-01 +2.4629e-01 +1.0806e+00 -1.8759e+00
142 +2.140782186e+01 +2.140782186e+01 +9.275782186e+01 +9.275782186e+01 +3.8457e-01 +8.5237e-01 +1.0260e-01 -3.2665e-01 -9.7670e-01 -2.2354e-05 +9.4866e-01 -4.3372e-02 +1.3436e+00 -1.7255e+00
147 +1.983734910e+01 +1.983734910e+01 +9.118734910e+01 +9.118734910e+01 +7.3590e-01 +5.9322e-01 -3.4328e-01 -4.6534e-02 -8.9605e-01 +2.9587e-01 +1.1485e+00 +8.9814e-02 +1.4119e+00 -1.3689e+00
149 +1.580108825e+01 +1.580108825e+01 +8.715108825e+01 +8.715108825e+01 +7.9485e-01 +3.1997e-01 -2.4022e-01 -3.2732e-01 -1.1878e+00 +1.7094e-01 +1.2391e+00 +1.6004e-01 +1.2785e+00 -1.7239e+00
157 +9.152937762e+00 +9.152937762e+00 +8.050293776e+01 +8.050293776e+01 +9.9730e-01 +6.1978e-01 -3.1373e-01 -2.2297e-01 -1.3626e+00 -4.0110e-03 +9.1855e-01 +5.6888e-01 +1.0511e+00 -1.4150e+00
229 +8.515894639e+00 +8.515894639e+00 +7.986589464e+01 +7.986589464e+01 +1.0253e+00 +7.9848e-01 -5.0072e-01 -2.7170e-01 -1.2825e+00 -6.4275e-02 +1.0636e+00 +3.4332e-01 +1.4218e+00 -1.5667e+00
308 +7.876294319e+00 +7.876294319e+00 +7.922629432e+01 +7.922629432e+01 -3.7697e-01 +1.3698e+00 +5.2790e-01 -3.2378e-01 -9.9539e-01 -2.6936e-01 +1.1401e+00 +3.4169e-01 +1.4537e+00 -2.0340e+00
594 +7.510763955e+00 +7.510763955e+00 +7.886076396e+01 +7.886076396e+01 -3.7650e-01 +1.2841e+00 +7.8383e-01 -2.7724e-03 -7.3366e-01 -2.1848e-02 +1.3441e+00 +4.7302e-01 +1.4580e+00 -2.2069e+00
610 +6.758767535e+00 +6.758767535e+00 +7.810876754e+01 +7.810876754e+01 -3.3912e-01 +1.4232e+00 +8.4304e-01 +8.5866e-02 -5.4789e-01 -1.1116e-01 +1.3357e+00 +4.5947e-01 +1.4109e+00 -2.1768e+00
640 +5.461099883e+00 +5.461099883e+00 +7.681109988e+01 +7.681109988e+01 -3.5996e-01 +1.2927e+00 +9.0784e-01 -3.2621e-02 -4.8589e-01 -1.6242e-01 +1.4026e+00 +4.8863e-01 +1.4154e+00 -2.1449e+00
712 +5.057235759e+00 +5.057235759e+00 +7.640723576e+01 +7.640723576e+01 -3.2958e-01 +1.3424e+00 +8.8108e-01 +1.8934e-02 -4.9079e-01 -8.6276e-02 +1.1686e+00 +4.5266e-01 +1.3673e+00 -2.3200e+00
747 +4.652518193e+00 +4.652518193e+00 +7.600251819e+01 +7.600251819e+01 -3.5695e-01 +1.4303e+00 +8.5692e-01 -3.1241e-02 -4.8316e-01 -1.2961e-01 +1.1942e+00 +4.2778e-01 +1.3989e+00 -2.2548e+00
754 +4.451815190e+00 +4.451815190e+00 +7.580181519e+01 +7.580181519e+01 -3.7149e-01 +1.4732e+00 +8.5468e-01 +3.2788e-03 -5.0213e-01 -1.0527e-01 +1.1840e+00 +4.4269e-01 +1.4185e+00 -2.2641e+00
